text,label
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-924882
Date of Remittance: 12-02-2024
Vendor: Bharat Precision Fasteners
Against Bill/Invoice No: INV-2425-88885
Cheque/NEFT No: 882910
Paid Amount: INR 891.14
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 891.14
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-987
Quote Date: 04-02-2024
Valid Until: 22-11-2024
To: Procurement Team, MSME Works
From: Swaraj Pneumatic Systems
Dear Sir, We are pleased to quote our lowest rates:
Item: Nitrile Rubber O-Ring Kit 200pcs
Offered Unit Price: Rs. 488.84 per SET
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Swaraj Pneumatic Systems",QUOTATION
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-508544
Date: 04-02-2024
Beneficiary Name: Mahindra Tooling & Forging Ltd
Beneficiary A/c: 0029015457213
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-57783
PO Number Ref: PO-2024-3984
Net Remitted: Rs. 28886.40
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-559
Date: 07-02-2024
Customer: MSME Manufacturing
Supplier: National Electricals & Controls
Estimated Schedule of Rates:
1. Stainless Steel Hex Bolt M10x50mm - Unit Rate: INR 40.79 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: National Electricals & Controls",QUOTATION
"VISITOR PASS - RECEPTION
Visitor Name: Ananya Sharma
Company: Tech Audit Consultants
Person to meet: Finance Manager
Entry Time: 10:15 AM
Exit Time: 12:45 PM",UNKNOWN
"MEETING MINUTES - PRODUCT DESIGN REVIEW
Date: 12-09-2024
Attendees: Engineering Team, Quality Team
Agenda: Review tolerances for new hydraulic valve housing prototype.
Action Items: Update CAD model with revised bore dimensions.",UNKNOWN
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-8260
Vendor Name: TechnoMech Automation Solutions
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 23-09-2024
Scope of Supply:
- Tungsten Carbide Milling Insert TNMG160408 (Qty: 100, Unit Price: 1414.32, Amount: 141432.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"PURCHASE ORDER CONTRACT
PO#: PO-2024-9850
Date: 19-03-2024
To: Shree Ganesh Hydraulic Spares
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: Viton Seal Gasket 100mm OD - 10 Nos @ Rs. 87.33 each.
Subtotal: Rs. 873.30
Applicable GST: 18%
Grand Total: Rs. 1030.49
Signature: Head of SCM",PURCHASE_ORDER
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-11599
Date of Issue: 09-02-2024
PO Ref: PO-2024-8862
Supplier Name: Bharat Precision Fasteners
PAN: AABCP9871M
GSTIN/UIN: 27AABC6421A1Z4
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Stainless Steel Hex Bolt M10x50mm | 50 | 49.15 | 2457.50
Total Taxable: 2457.50
IGST @ 18%: 442.35
Gross Total: 2899.85
Subject to Pune Jurisdiction only.",INVOICE
"DELIVERY RECEIPT & DISPATCH SLIP
DN Number: DC-5881
Dispatch Date: 12-09-2024
Purchase Order: PO-2024-2736
Supplier: Vanguard Steel & Alloys Corp
Destination: Industrial Warehouse Sector 5
List of Items:
Item: Hydraulic Pressure Relief Valve 1/2 inch | Qty Delivered: 20 | Unit: NOS | Batch No: B-2024-09
Security Gate Entry No: G-4412
Storekeeper Signature: _____________
Date & Time Received: 12-09-2024 14:30 hrs",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-7525
Debit Note Date: 28-08-2024
Against Original Invoice: INV-2425-44619
Issued By: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC6816A1Z2
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Digital Vernier Caliper 0-150mm
Underbilled Amount: Rs. 74417.84
Applicable GST (18%): Rs. 13395.21
Total Debit Value: Rs. 87813.05
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-583
Date: 10-04-2024
Customer: MSME Manufacturing
Supplier: Kirloskar Engineering Supplies
Estimated Schedule of Rates:
1. Stainless Steel Hex Bolt M10x50mm - Unit Rate: INR 46.84 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Kirloskar Engineering Supplies",QUOTATION
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-577
Date: 17-07-2024
Ref Invoice: INV-2425-31631
Vendor: Premier Bearings & Power Transmission
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Hydraulic Pressure Relief Valve 1/2 inch - Difference INR 4514.82
IGST Adjustment: INR 812.67
Net Credit Allowed: INR 5327.49
Authorized Signatory, Accounts Department",CREDIT_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-617
Date: 02-04-2024
Customer: MSME Manufacturing
Supplier: Premier Bearings & Power Transmission
Estimated Schedule of Rates:
1. Stainless Steel Hex Bolt M10x50mm - Unit Rate: INR 43.74 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Premier Bearings & Power Transmission",QUOTATION
"INVOICE
Doc No: INV-2425-37648
Date: 10-07-2024
Ref Purchase Order: PO-2024-5635
From: Apex Industrial Tools Pvt Ltd
To: Bharat Engineering MSME
Summary:
Item: Carbon Steel Seamless Pipe 2 inch NB
Quantity Supplied: 50
Price per unit: Rs. 641.54
Net Amount: Rs. 32077.00
Add GST 18%: Rs. 5773.86
Invoice Total: Rs. 37850.86
Payment Due Date: 21-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-9942
Date: 22-01-2024
PO Reference: PO-2024-8875
From: Shree Ganesh Hydraulic Spares
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Industrial Ball Bearing 6205-2RS : Quantity Delivered: 10 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-44137
Bill Date: 17-05-2024
Against PO No: PO-2024-1724
Supplier: Shree Ganesh Hydraulic Spares
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Viton Seal Gasket 100mm OD | 200 PCS | Rate: Rs. 96.80 | Taxable: Rs. 19360.00 | IGST 18%: Rs. 3484.80 | Total: Rs. 22844.80
Amount in Words: INR 22844.80 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-751113
Date: 18-05-2024
Beneficiary Name: Premier Bearings & Power Transmission
Beneficiary A/c: 0029014991235
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-33092
PO Number Ref: PO-2024-3407
Net Remitted: Rs. 11444.11
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"DEBIT NOTE
Debit Note No: DC-6915
Debit Note Date: 14-03-2024
Against Original Invoice: INV-2425-51354
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC2469A1Z1
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 3338.01
Applicable GST (18%): Rs. 600.84
Total Debit Value: Rs. 3938.85
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-8146
Date of Dispatch: 09-05-2024
Against PO No: PO-2024-3849
Consignor: Apex Industrial Tools Pvt Ltd
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Tungsten Carbide Milling Insert TNMG160408 - Dispatched Qty: 100 BOX (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-816806
Date of Remittance: 25-09-2024
Vendor: Omkar Industrial Hardware
Against Bill/Invoice No: INV-2425-22397
Cheque/NEFT No: 882910
Paid Amount: INR 314132.52
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 314132.52
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-868438
Payment Date: 12-08-2024
Paid To: Apex Industrial Tools Pvt Ltd
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-87322
Amount Paid: INR 26042.41
Amount in Words: INR 26042.41 only
Payment towards full/part settlement of Invoice INV-2425-87322
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-502820
Date: 28-01-2024
Beneficiary Name: Bharat Precision Fasteners
Beneficiary A/c: 0029013847559
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-48200
PO Number Ref: PO-2024-5932
Net Remitted: Rs. 880317.76
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-416
Date: 07-03-2024
Customer: MSME Manufacturing
Supplier: Kirloskar Engineering Supplies
Estimated Schedule of Rates:
1. Stainless Steel Hex Bolt M10x50mm - Unit Rate: INR 43.14 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Kirloskar Engineering Supplies",QUOTATION
"INVOICE
Doc No: INV-2425-63915
Date: 13-02-2024
Ref Purchase Order: PO-2024-6880
From: Swaraj Pneumatic Systems
To: Bharat Engineering MSME
Summary:
Item: Digital Vernier Caliper 0-150mm
Quantity Supplied: 200
Price per unit: Rs. 1348.15
Net Amount: Rs. 269630.00
Add GST 18%: Rs. 48533.40
Invoice Total: Rs. 318163.40
Payment Due Date: 24-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-282
Date: 15-07-2024
Customer: MSME Manufacturing
Supplier: Shree Ganesh Hydraulic Spares
Estimated Schedule of Rates:
1. Viton Seal Gasket 100mm OD - Unit Rate: INR 103.75 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Shree Ganesh Hydraulic Spares",QUOTATION
"VISITOR PASS - RECEPTION
Visitor Name: Ananya Sharma
Company: Tech Audit Consultants
Person to meet: Finance Manager
Entry Time: 10:15 AM
Exit Time: 12:45 PM",UNKNOWN
"STANDARD PURCHASE ORDER
PO No: PO-2024-6115
Buyer: MSME Manufacturing Works
Supplier: Swaraj Pneumatic Systems
GSTIN: 27AABC9178A1Z5
Item Details:
Item Code: ITM-754, Description: High Tensile Flange Nut M12, Quantity: 100, Rate: 18.38, Taxable Value: 1838.00
Total Order Value: INR 1838.00
Special Instructions: Deliver with inspection certificate and warranty.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-7012
Debit Note Date: 15-09-2024
Against Original Invoice: INV-2425-40077
Issued By: Bharat Precision Fasteners
GSTIN: 27AABC9802A1Z2
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Industrial Ball Bearing 6205-2RS
Underbilled Amount: Rs. 941.88
Applicable GST (18%): Rs. 169.54
Total Debit Value: Rs. 1111.42
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-649
Credit Note Date: 13-07-2024
Original Tax Invoice Ref: INV-2425-92136
Original Invoice Date: 27-08-2024
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC6482A1Z4
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Industrial Ball Bearing 6205-2RS
Quantity Returned / Adjusted: 50 NOS
Unit Rate: Rs. 326.31
Credit Amount (Taxable): Rs. 1421.18
CGST 9%: Rs. 127.91
SGST 9%: Rs. 127.91
Total Credit Note Amount: Rs. 1676.99
We have credited your account with the above amount.",CREDIT_NOTE
"ORDER CONFIRMATION / PO
Purchase Order Ref: PO-2024-7513
Issued To: Premier Bearings & Power Transmission
Ship To: Plot 102, Chakan Industrial Area, Pune 410501
Order Date: 25-02-2024
Required Delivery Date: 07-10-2024
Items Ordered:
- Digital Vernier Caliper 0-150mm | Quantity: 50 NOS | Unit Rate: Rs. 1201.59 | Total: Rs. 60079.50
Freight: Extra at actuals
GST: 18% extra
Prepared by: Purchase Dept",PURCHASE_ORDER
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-155
Date: 22-08-2024
Ref Invoice: INV-2425-11492
Vendor: Mahindra Tooling & Forging Ltd
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Nitrile Rubber O-Ring Kit 200pcs - Difference INR 8091.00
IGST Adjustment: INR 1456.38
Net Credit Allowed: INR 9547.38
Authorized Signatory, Accounts Department",CREDIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-264
Credit Note Date: 18-01-2024
Original Tax Invoice Ref: INV-2425-66533
Original Invoice Date: 18-08-2024
Issued By: Vanguard Steel & Alloys Corp
GSTIN: 27AABC9724A1Z6
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Digital Vernier Caliper 0-150mm
Quantity Returned / Adjusted: 10 NOS
Unit Rate: Rs. 1133.83
Credit Amount (Taxable): Rs. 1366.78
CGST 9%: Rs. 123.01
SGST 9%: Rs. 123.01
Total Credit Note Amount: Rs. 1612.80
We have credited your account with the above amount.",CREDIT_NOTE
"VISITOR PASS - RECEPTION
Visitor Name: Ananya Sharma
Company: Tech Audit Consultants
Person to meet: Finance Manager
Entry Time: 10:15 AM
Exit Time: 12:45 PM",UNKNOWN
"GOODS DELIVERY CHALLAN
Challan Ref: DC-7569
Date: 28-03-2024
PO Reference: PO-2024-8121
From: Omkar Industrial Hardware
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Tungsten Carbide Milling Insert TNMG160408 : Quantity Delivered: 200 BOX
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-8036
Date: 18-02-2024
Ref PO: PO-2024-8906
Vendor: Mahindra Tooling & Forging Ltd
Delivered To: Central Stores, Unit II
Description: Tungsten Carbide Milling Insert TNMG160408
Quantity Sent: 20 BOX
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-196
Credit Note Date: 09-09-2024
Original Tax Invoice Ref: INV-2425-83641
Original Invoice Date: 19-08-2024
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC3229A1Z8
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: High Tensile Flange Nut M12
Quantity Returned / Adjusted: 20 PCS
Unit Rate: Rs. 19.86
Credit Amount (Taxable): Rs. 25.14
CGST 9%: Rs. 2.26
SGST 9%: Rs. 2.26
Total Credit Note Amount: Rs. 29.67
We have credited your account with the above amount.",CREDIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-672
Credit Note Date: 13-04-2024
Original Tax Invoice Ref: INV-2425-87591
Original Invoice Date: 04-08-2024
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC8358A1Z8
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Stainless Steel Hex Bolt M10x50mm
Quantity Returned / Adjusted: 50 PCS
Unit Rate: Rs. 49.26
Credit Amount (Taxable): Rs. 211.96
CGST 9%: Rs. 19.08
SGST 9%: Rs. 19.08
Total Credit Note Amount: Rs. 250.11
We have credited your account with the above amount.",CREDIT_NOTE
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-5445
Date of Dispatch: 16-08-2024
Against PO No: PO-2024-6539
Consignor: Shree Ganesh Hydraulic Spares
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Nitrile Rubber O-Ring Kit 200pcs - Dispatched Qty: 10 SET (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-271
Date: 26-02-2024
Customer: MSME Manufacturing
Supplier: Bharat Precision Fasteners
Estimated Schedule of Rates:
1. Nitrile Rubber O-Ring Kit 200pcs - Unit Rate: INR 462.79 (MOQ: 50 SET)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Bharat Precision Fasteners",QUOTATION
"MEETING MINUTES - PRODUCT DESIGN REVIEW
Date: 12-09-2024
Attendees: Engineering Team, Quality Team
Agenda: Review tolerances for new hydraulic valve housing prototype.
Action Items: Update CAD model with revised bore dimensions.",UNKNOWN
"STANDARD PURCHASE ORDER
PO No: PO-2024-5364
Buyer: MSME Manufacturing Works
Supplier: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC5513A1Z8
Item Details:
Item Code: ITM-607, Description: Industrial Ball Bearing 6205-2RS, Quantity: 200, Rate: 296.37, Taxable Value: 59274.00
Total Order Value: INR 59274.00
Special Instructions: Deliver with inspection certificate and warranty.",PURCHASE_ORDER
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-486788
Date: 05-01-2024
Beneficiary Name: Shree Ganesh Hydraulic Spares
Beneficiary A/c: 0029019141918
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-91768
PO Number Ref: PO-2024-9819
Net Remitted: Rs. 3448.90
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-664642
Date: 02-05-2024
Beneficiary Name: Sunrise Rubber & Polymer Components
Beneficiary A/c: 0029017804391
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-72449
PO Number Ref: PO-2024-1925
Net Remitted: Rs. 17081.68
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-8616
Date: 04-02-2024
Ref PO: PO-2024-6691
Vendor: Shree Ganesh Hydraulic Spares
Delivered To: Central Stores, Unit II
Description: Carbon Steel Seamless Pipe 2 inch NB
Quantity Sent: 50 MTR
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
